DÖNEM,DERS,DERS NO,BÖLÜM,GÜN,BAŞLANGIÇ SAATİ,BİTİŞ SAATİ,ODA KODU
201710,OPER,202,B,Pazartesi,08:40,11:30,CK.EF_AB1.511
201710,MİM,205,B,Perşembe,08:40,11:30,CK.EF_AB1.511
201710,MGMT,404,A,Perşembe,15:40,18:30,CK.EF_AB1.511
201710,MATH,217,A,Cuma,08:40,10:30,CK.EF_AB1.511
201710,MATH,217,A,Pazartesi,12:40,14:30,CK.EF_AB1.511
201710,MATH,211,C,Perşembe,13:40,15:30,CK.EF_AB1.511
201710,MATH,211,C,Salı,14:40,16:30,CK.EF_AB1.511
201710,IE,389,A,Salı,08:40,11:30,CK.EF_AB1.511
201710,ECON,203,A,Cuma,14:40,17:30,CK.EF_AB1.511
201710,AVM,405,A,Çarşamba,13:40,16:30,CK.EF_AB1.511
201710,PHYS,111R,A,Çarşamba,10:40,12:30,CK.EF_AB1.509
201710,PHYS,101R,E,Perşembe,12:40,14:30,CK.EF_AB1.509
201710,PHYS,101R,B,Çarşamba,14:40,16:30,CK.EF_AB1.509
201710,PHYS,101R,A,Çarşamba,10:40,12:30,CK.EF_AB1.509
201710,ME,256,A,Çarşamba,16:40,18:30,CK.EF_AB1.509
201710,ME,256,A,Pazartesi,16:40,18:30,CK.EF_AB1.509
201710,ME,211,A,Cuma,16:40,18:30,CK.EF_AB1.509
201710,ME,211,A,Perşembe,16:40,18:30,CK.EF_AB1.509
201710,IE,373,A,Salı,15:40,18:30,CK.EF_AB1.509
201710,IE,352,A,Perşembe,08:40,11:30,CK.EF_AB1.509
201710,EE,301,A,Salı,10:40,13:30,CK.EF_AB1.509
201710,ECON,102,A,Pazartesi,13:40,16:30,CK.EF_AB1.509
201710,CS,410,A,Salı,13:40,15:30,CK.EF_AB1.509
201710,CS,410,A,Pazartesi,11:40,13:30,CK.EF_AB1.509
201710,CS,201,A,Çarşamba,08:40,10:30,CK.EF_AB1.509
201710,CS,201,A,Pazartesi,08:40,10:30,CK.EF_AB1.509
201710,CE,301,B,Cuma,08:40,10:30,CK.EF_AB1.509
201710,MİM,434,A,Pazartesi,13:40,15:30,CK.FEAS_AB2.102
201710,ARCH,441,A,Pazartesi,10:40,12:30,CK.FEAS_AB2.102
201710,ARCH,434,A,Pazartesi,08:40,10:30,CK.FEAS_AB2.102
201710,TLL,102,M,Cuma,14:40,16:30,CK.FEAS_AB2.102
201710,TLL,101,G,Perşembe,14:40,16:30,CK.FEAS_AB2.102
201710,HMAN,412,A,Perşembe,18:40,21:30,CK.FEAS_AB2.102
201710,ENG,101,Q,Perşembe,10:40,12:30,CK.FEAS_AB2.102
201710,ENG,101,P,Perşembe,08:40,10:30,CK.FEAS_AB2.102
201710,ENG,101,P,Salı,10:40,12:30,CK.FEAS_AB2.102
201710,ENG,101,AJ,Salı,12:40,14:30,CK.FEAS_AB2.102
201710,ECON,204,A,Salı,14:40,17:30,CK.FEAS_AB2.102
201710,ARCH,440,A,Çarşamba,13:40,15:30,CK.FEAS_AB2.102
201710,COD,205,A,Çarşamba,13:40,16:30,CK.FEAS_AB2.B46
201710,COD,401,A,Perşembe,08:40,13:30,CK.FEAS_AB2.B46
201710,COD,401,A,Pazartesi,08:40,13:30,CK.FEAS_AB2.B46
201710,COD,303,A,Cuma,08:40,11:30,CK.FEAS_AB2.B46
201710,COD,302,A,Perşembe,08:40,13:30,CK.FEAS_AB2.B46
201710,COD,302,A,Pazartesi,08:40,13:30,CK.FEAS_AB2.B46
201710,IDE,103,B,Cuma,14:40,17:30,CK.FEAS_AB2.B45
201710,IDE,103,B,Çarşamba,12:40,15:30,CK.FEAS_AB2.B45
201710,IDE,101,B,Cuma,08:40,12:30,CK.FEAS_AB2.B45
201710,IDE,101,B,Salı,08:40,12:30,CK.FEAS_AB2.B45
201710,COD,315,A,Perşembe,13:40,16:30,CK.FEAS_AB2.B45
201710,COD,202,A,Perşembe,08:40,13:30,CK.FEAS_AB2.B45
201710,COD,202,A,Pazartesi,08:40,13:30,CK.FEAS_AB2.B45
201710,COD,201,A,Perşembe,08:40,13:30,CK.FEAS_AB2.B45
201710,COD,201,A,Pazartesi,08:40,13:30,CK.FEAS_AB2.B45
201710,COD,101,A,Pazartesi,13:40,16:30,CK.FEAS_AB2.B45
201710,IDE,103,A,Perşembe,13:40,16:30,CK.FEAS_AB2.B44
201710,IDE,103,A,Pazartesi,13:40,16:30,CK.FEAS_AB2.B44
201710,HMAN,212,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B21
201710,HMAN,212,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.B21
201710,GARM,467,B,Çarşamba,08:40,11:30,CK.FEAS_AB2.B21
201710,GARM,467,B,Çarşamba,08:40,11:30,CK.FEAS_AB2.B21
201710,GARM,467,B,Salı,08:40,11:30,CK.FEAS_AB2.B21
201710,GARM,467,B,Salı,08:40,11:30,CK.FEAS_AB2.B21
201710,GARM,311,B,Perşembe,08:40,11:30,CK.FEAS_AB2.B21
201710,GARM,311,B,Perşembe,08:40,11:30,CK.FEAS_AB2.B21
201710,GARM,311,B,Salı,15:40,18:30,CK.FEAS_AB2.B21
201710,GARM,311,B,Salı,15:40,18:30,CK.FEAS_AB2.B21
201710,COD,404,A,Cuma,14:40,17:30,CK.FEAS_AB2.B41
201710,COD,324,A,Çarşamba,13:40,16:30,CK.FEAS_AB2.B41
201710,COD,314,A,Cuma,09:40,12:30,CK.FEAS_AB2.B41
201710,COD,209,A,Perşembe,13:40,16:30,CK.FEAS_AB2.B41
201710,COD,103,A,Çarşamba,08:40,11:30,CK.FEAS_AB2.B41
201710,MİM,305,B,Salı,13:40,17:30,CK.FEAS_AB2.B43
201710,MİM,303,B,Salı,08:40,12:30,CK.FEAS_AB2.B43
201710,MİM,302,C,Perşembe,13:40,18:30,CK.FEAS_AB2.B43
201710,MİM,302,C,Pazartesi,08:40,13:30,CK.FEAS_AB2.B43
201710,MİM,302,B,Perşembe,13:40,18:30,CK.FEAS_AB2.B43
201710,MİM,302,B,Pazartesi,08:40,13:30,CK.FEAS_AB2.B43
201710,MİM,302,A,Perşembe,13:40,18:30,CK.FEAS_AB2.B43
201710,MİM,302,A,Pazartesi,08:40,13:30,CK.FEAS_AB2.B43
201710,MİM,205,B,Pazartesi,14:40,17:30,CK.FEAS_AB2.B43
201710,MİM,205,A,Pazartesi,14:40,17:30,CK.FEAS_AB2.B43
201710,GARM,468,A,Perşembe,11:40,17:30,CK.FEAS_AB2.B19
201710,GARM,468,A,Perşembe,11:40,17:30,CK.FEAS_AB2.B19
201710,GARM,468,A,Cuma,11:40,17:30,CK.FEAS_AB2.B19
201710,GARM,468,A,Cuma,11:40,17:30,CK.FEAS_AB2.B19
201710,GARM,211,C,Perşembe,08:40,11:30,CK.FEAS_AB2.B19
201710,GARM,211,C,Perşembe,08:40,11:30,CK.FEAS_AB2.B19
201710,GARM,211,C,Çarşamba,08:40,11:30,CK.FEAS_AB2.B19
201710,GARM,211,C,Çarşamba,08:40,11:30,CK.FEAS_AB2.B19
201710,GARM,211,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B19
201710,GARM,211,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B19
201710,HMAN,313,C,Salı,08:40,14:30,CK.FEAS_AB2.B30
201710,HMAN,313,C,Salı,08:40,14:30,CK.FEAS_AB2.B30
201710,GARM,302,A,Salı,15:40,21:30,CK.FEAS_AB2.B30
201710,GARM,302,A,Salı,15:40,21:30,CK.FEAS_AB2.B30
201710,HMAN,313,A,Pazartesi,08:40,14:30,CK.FEAS_AB2.B30
201710,HMAN,313,A,Pazartesi,08:40,14:30,CK.FEAS_AB2.B30
201710,GARM,302,A,Cuma,15:40,21:30,CK.FEAS_AB2.B30
201710,GARM,302,A,Cuma,15:40,21:30,CK.FEAS_AB2.B30
201710,GARM,302,A,Perşembe,16:40,21:30,CK.FEAS_AB2.B30
201710,GARM,302,A,Perşembe,16:40,21:30,CK.FEAS_AB2.B30
201710,GARM,302,A,Çarşamba,15:40,21:30,CK.FEAS_AB2.B30
201710,GARM,302,A,Çarşamba,15:40,21:30,CK.FEAS_AB2.B30
201710,GARM,208,A,Salı,08:40,14:30,CK.FEAS_AB2.B30
201710,GARM,208,A,Salı,08:40,14:30,CK.FEAS_AB2.B30
201710,GARM,114,A,Pazartesi,11:40,14:30,CK.FEAS_AB2.B23
201710,GARM,467,C,Çarşamba,18:40,21:30,CK.FEAS_AB2.B23
201710,GARM,467,C,Çarşamba,18:40,21:30,CK.FEAS_AB2.B23
201710,GARM,467,C,Salı,18:40,21:30,CK.FEAS_AB2.B23
201710,GARM,467,C,Salı,18:40,21:30,CK.FEAS_AB2.B23
201710,GARM,467,C,Pazartesi,18:40,21:30,CK.FEAS_AB2.B23
201710,GARM,467,C,Pazartesi,18:40,21:30,CK.FEAS_AB2.B23
201710,GARM,467,B,Perşembe,08:40,11:30,CK.FEAS_AB2.B23
201710,GARM,467,B,Perşembe,08:40,11:30,CK.FEAS_AB2.B23
201710,GARM,467,A,Çarşamba,18:40,21:30,CK.FEAS_AB2.B23
201710,GARM,467,A,Çarşamba,18:40,21:30,CK.FEAS_AB2.B23
201710,GARM,467,A,Salı,18:40,21:30,CK.FEAS_AB2.B23
201710,GARM,467,A,Salı,18:40,21:30,CK.FEAS_AB2.B23
201710,GARM,467,A,Pazartesi,18:40,21:30,CK.FEAS_AB2.B23
201710,GARM,467,A,Pazartesi,18:40,21:30,CK.FEAS_AB2.B23
201710,GARM,408,A,Perşembe,14:40,18:30,CK.FEAS_AB2.B23
201710,GARM,408,A,Perşembe,14:40,18:30,CK.FEAS_AB2.B23
201710,GARM,311,B,Çarşamba,15:40,18:30,CK.FEAS_AB2.B23
201710,GARM,311,B,Çarşamba,15:40,18:30,CK.FEAS_AB2.B23
201710,GARM,311,A,Çarşamba,11:40,15:30,CK.FEAS_AB2.B23
201710,GARM,311,A,Çarşamba,11:40,15:30,CK.FEAS_AB2.B23
201710,GARM,311,A,Salı,11:40,15:30,CK.FEAS_AB2.B23
201710,GARM,311,A,Salı,11:40,15:30,CK.FEAS_AB2.B23
201710,GARM,311,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B23
201710,GARM,311,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.B23
201710,GARM,211,B,Çarşamba,08:40,11:30,CK.FEAS_AB2.B23
201710,GARM,211,B,Çarşamba,08:40,11:30,CK.FEAS_AB2.B23
201710,PSY,207R,A,Cuma,09:40,10:30,CK.FEAS_AB2.G13
201710,ENG,103,B,Salı,12:40,15:30,CK.FEAS_AB2.G13
201710,ENG,102,M,Perşembe,08:40,10:30,CK.FEAS_AB2.G13
201710,ENG,102,M,Pazartesi,14:40,16:30,CK.FEAS_AB2.G13
201710,ENG,102,D,Cuma,14:40,16:30,CK.FEAS_AB2.G13
201710,ENG,102,D,Pazartesi,16:40,18:30,CK.FEAS_AB2.G13
201710,AVM,401,A,Pazartesi,09:40,12:30,CK.FEAS_AB2.G13
201710,ENG,103,E,Salı,12:40,15:30,CK.FEAS_AB2.G11
201710,ITA,101,A,Salı,09:40,11:30,CK.FEAS_AB2.G11
201710,OPER,412,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.G11
201710,IR,209,A,Cuma,08:40,11:30,CK.FEAS_AB2.G11
201710,ENG,102,E,Çarşamba,12:40,14:30,CK.FEAS_AB2.G11
201710,ENG,102,E,Pazartesi,12:40,14:30,CK.FEAS_AB2.G11
201710,ENG,101,X,Cuma,16:40,18:30,CK.FEAS_AB2.G11
201710,ENG,101,X,Çarşamba,15:40,17:30,CK.FEAS_AB2.G11
201710,ECON,311,A,Perşembe,15:40,18:30,CK.FEAS_AB2.G11
201710,HUK,315,A,Pazartesi,10:40,12:30,CK.FEAS_AB2.G02
201710,ENG,101,AI,Perşembe,08:40,10:30,CK.FEAS_AB2.G02
201710,HMAN,205,A,Çarşamba,09:40,11:30,CK.FEAS_AB2.G02
201710,TLL,101,N,Çarşamba,12:40,14:30,CK.FEAS_AB2.G02
201710,MKTG,201,D,Perşembe,11:40,14:30,CK.FEAS_AB2.G02
201710,MIS,103,A,Pazartesi,16:40,19:30,CK.FEAS_AB2.G02
201710,HMAN,412,D,Cuma,18:40,21:30,CK.FEAS_AB2.G02
201710,HMAN,406,D,Cuma,18:40,21:30,CK.FEAS_AB2.G02
201710,HMAN,207,A,Çarşamba,14:40,17:30,CK.FEAS_AB2.G02
201710,HMAN,112,A,Pazartesi,13:40,16:30,CK.FEAS_AB2.G02
201710,ENG,302,B,Cuma,14:40,16:30,CK.FEAS_AB2.G02
201710,ENG,302,A,Cuma,10:40,12:30,CK.FEAS_AB2.G02
201710,ENG,105,B,Salı,14:40,17:30,CK.FEAS_AB2.G02
201710,ENG,102,C,Cuma,08:40,10:30,CK.FEAS_AB2.G02
201710,ENG,102,C,Salı,12:40,14:30,CK.FEAS_AB2.G02
201710,ENG,101,AI,Salı,08:40,10:30,CK.FEAS_AB2.G02
201710,ARCH,439,A,Salı,10:40,12:30,CK.FEAS_AB2.G02
201710,GARM,207,A,Çarşamba,14:40,17:30,CK.FEAS_AB2.G02
201710,HMAN,412,E,Çarşamba,18:40,21:30,CK.FEAS_AB2.G16
201710,HMAN,406,E,Çarşamba,18:40,21:30,CK.FEAS_AB2.G16
201710,ENG,103,A,Cuma,14:40,17:30,CK.FEAS_AB2.G16
201710,ENG,101,AF,Perşembe,08:40,10:30,CK.FEAS_AB2.G16
201710,HMAN,210,A,Çarşamba,14:40,17:30,CK.FEAS_AB2.G16
201710,TLL,101,U,Salı,11:40,13:30,CK.FEAS_AB2.G16
201710,PSY,324,A,Çarşamba,12:40,14:30,CK.FEAS_AB2.G16
201710,MİM,317,A,Çarşamba,08:40,10:30,CK.FEAS_AB2.G16
201710,MIS,103,A,Perşembe,11:40,12:30,CK.FEAS_AB2.G16
201710,MGMT,316,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.G16
201710,MGMT,303,A,Salı,15:40,18:30,CK.FEAS_AB2.G16
201710,LAW,343,A,Çarşamba,10:40,12:30,CK.FEAS_AB2.G16
201710,HMAN,412,B,Cuma,18:40,21:30,CK.FEAS_AB2.G16
201710,GARM,205,A,Çarşamba,14:40,17:30,CK.FEAS_AB2.G16
201710,ENTR,303,A,Salı,15:40,18:30,CK.FEAS_AB2.G16
201710,ENG,301,A,Perşembe,14:40,16:30,CK.FEAS_AB2.G16
201710,ENG,101,AF,Salı,08:40,10:30,CK.FEAS_AB2.G16
201710,ARCH,442,A,Cuma,09:40,11:30,CK.FEAS_AB2.G16
201710,PLT,309,B,Perşembe,12:40,15:30,CK.FEAS_AB2.126
201710,PLT,313,A,Çarşamba,12:40,15:30,CK.FEAS_AB2.126
201710,PLT,311,A,Salı,12:40,15:30,CK.FEAS_AB2.126
201710,PLT,311,A,Pazartesi,12:40,15:30,CK.FEAS_AB2.126
201710,PLT,309,A,Perşembe,08:40,11:30,CK.FEAS_AB2.126
201710,PLT,309,A,Çarşamba,08:40,09:30,CK.FEAS_AB2.126
201710,PLT,307,A,Çarşamba,09:40,11:30,CK.FEAS_AB2.126
201710,PLT,305,A,Cuma,14:40,17:30,CK.FEAS_AB2.126
201710,PLT,303,A,Salı,08:40,11:30,CK.FEAS_AB2.126
201710,PLT,303,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.126
201710,PLT,301,A,Cuma,08:40,11:30,CK.FEAS_AB2.126
201710,GER,101,D,Cuma,08:40,10:30,CK.FEAS_AB2.112
201710,PSY,425,A,Salı,15:40,18:30,CK.FEAS_AB2.112
201710,IR,301,A,Salı,08:40,11:30,CK.FEAS_AB2.112
201710,ARCH,208,A,Çarşamba,08:40,11:30,CK.FEAS_AB2.112
201710,ENG,101,S,Perşembe,08:40,10:30,CK.FEAS_AB2.112
201710,TLL,101,Y,Perşembe,10:40,12:30,CK.FEAS_AB2.112
201710,HMAN,462,A,Çarşamba,15:40,18:30,CK.FEAS_AB2.112
201710,ENG,101,Y,Cuma,10:40,12:30,CK.FEAS_AB2.112
201710,ENG,101,Y,Pazartesi,10:40,12:30,CK.FEAS_AB2.112
201710,ENG,101,D,Çarşamba,12:40,14:30,CK.FEAS_AB2.112
201710,ENG,101,D,Pazartesi,14:40,16:30,CK.FEAS_AB2.112
201710,ENG,101,AG,Perşembe,12:40,14:30,CK.FEAS_AB2.112
201710,ENG,101,AG,Salı,12:40,14:30,CK.FEAS_AB2.112
201710,ENG,103,G,Cuma,14:40,17:30,CK.FEAS_AB2.G12
201710,GER,101,C,Cuma,08:40,10:30,CK.FEAS_AB2.G12
201710,GER,101,C,Çarşamba,14:40,16:30,CK.FEAS_AB2.G12
201710,GARM,406,C,Perşembe,18:40,21:30,CK.FEAS_AB2.G12
201710,ENG,102,I,Cuma,10:40,12:30,CK.FEAS_AB2.G12
201710,ENG,102,I,Çarşamba,10:40,12:30,CK.FEAS_AB2.G12
201710,ENG,102,H,Çarşamba,08:40,10:30,CK.FEAS_AB2.G12
201710,ENG,102,H,Pazartesi,11:40,13:30,CK.FEAS_AB2.G12
201710,ENG,101,Z,Çarşamba,16:40,18:30,CK.FEAS_AB2.G12
201710,ENG,101,Z,Pazartesi,16:40,18:30,CK.FEAS_AB2.G12
201710,ENG,101,T,Perşembe,10:40,12:30,CK.FEAS_AB2.G12
201710,ENG,101,T,Salı,08:40,10:30,CK.FEAS_AB2.G12
201710,ENG,101,J,Çarşamba,12:40,14:30,CK.FEAS_AB2.G12
201710,ENG,101,J,Pazartesi,14:40,16:30,CK.FEAS_AB2.G12
201710,AVM,302,A,Salı,10:40,13:30,CK.FEAS_AB2.G12
201710,ARCH,423,A,Pazartesi,08:40,10:30,CK.FEAS_AB2.101
201710,TLL,101,C,Perşembe,14:40,16:30,CK.FEAS_AB2.101
201710,MİM,443,B,Cuma,14:40,16:30,CK.FEAS_AB2.101
201710,HMAN,410,A,Çarşamba,09:40,12:30,CK.FEAS_AB2.101
201710,HMAN,407,A,Çarşamba,09:40,12:30,CK.FEAS_AB2.101
201710,HMAN,309,A,Salı,14:40,17:30,CK.FEAS_AB2.101
201710,GARM,215,A,Perşembe,11:40,14:30,CK.FEAS_AB2.101
201710,GARM,204,A,Perşembe,08:40,11:30,CK.FEAS_AB2.101
201710,FIN,419,A,Salı,08:40,11:30,CK.FEAS_AB2.101
201710,FIN,341,A,Çarşamba,12:40,15:30,CK.FEAS_AB2.101
201710,ENG,302,I,Pazartesi,13:40,15:30,CK.FEAS_AB2.101
201710,ENG,101,F,Çarşamba,16:40,18:30,CK.FEAS_AB2.101
201710,ENG,101,F,Pazartesi,16:40,18:30,CK.FEAS_AB2.101
201710,ENG,101,AD,Cuma,08:40,10:30,CK.FEAS_AB2.101
201710,ENG,101,AD,Salı,12:40,14:30,CK.FEAS_AB2.101
201710,ENG,101,AB,Cuma,10:40,12:30,CK.FEAS_AB2.101
201710,ENG,101,AB,Pazartesi,10:40,12:30,CK.FEAS_AB2.101
201710,SPA,101,B,Cuma,10:40,12:30,CK.FEAS_AB2.102
201710,MİM,441,A,Pazartesi,15:40,17:30,CK.FEAS_AB2.102
201710,PLT,201,C,Çarşamba,15:40,16:30,CK.FEAS_AB2.G26
201710,PLT,406,A,Perşembe,08:40,11:30,CK.FEAS_AB2.G28
201710,PLT,217,B,Salı,14:40,15:30,CK.FEAS_AB2.G28
201710,PLT,215,B,Perşembe,14:40,15:30,CK.FEAS_AB2.G28
201710,PLT,213,B,Çarşamba,10:40,11:30,CK.FEAS_AB2.G28
201710,PLT,211,B,Çarşamba,12:40,13:30,CK.FEAS_AB2.G28
201710,PLT,209,B,Cuma,14:40,17:30,CK.FEAS_AB2.G28
201710,PLT,207,B,Salı,12:40,14:30,CK.FEAS_AB2.G28
201710,PLT,205,B,Perşembe,12:40,14:30,CK.FEAS_AB2.G28
201710,PLT,203,B,Pazartesi,12:40,14:30,CK.FEAS_AB2.G28
201710,PLT,201,B,Pazartesi,14:40,15:30,CK.FEAS_AB2.G28
201710,GER,101,B,Salı,10:40,12:30,CK.FEAS_AB2.110
201710,HMAN,304,A,Perşembe,08:40,11:30,CK.FEAS_AB2.110
201710,HMAN,302,A,Salı,14:40,17:30,CK.FEAS_AB2.110
201710,ENG,301,K,Salı,08:40,10:30,CK.FEAS_AB2.110
201710,ENG,104,D,Çarşamba,13:40,16:30,CK.FEAS_AB2.110
201710,ENG,102,F,Cuma,08:40,10:30,CK.FEAS_AB2.110
201710,ENG,102,F,Salı,12:40,14:30,CK.FEAS_AB2.110
201710,ENG,102,B,Cuma,10:40,12:30,CK.FEAS_AB2.110
201710,ENG,102,B,Pazartesi,10:40,12:30,CK.FEAS_AB2.110
201710,ENG,102,A,Cuma,14:40,16:30,CK.FEAS_AB2.110
201710,ENG,102,A,Çarşamba,11:40,13:30,CK.FEAS_AB2.110
201710,AVT,201,A,Perşembe,13:40,16:30,CK.FEAS_AB2.110
201710,AVM,204,A,Pazartesi,13:40,16:30,CK.FEAS_AB2.110
201710,AVM,101,B,Çarşamba,08:40,11:30,CK.FEAS_AB2.110
201710,SPA,101,D,Cuma,08:40,10:30,CK.FEAS_AB2.G10
201710,IR,413,A,Pazartesi,12:40,15:30,CK.FEAS_AB2.G10
201710,IR,201,A,Perşembe,12:40,15:30,CK.FEAS_AB2.G10
201710,HMAN,456,A,Salı,15:40,18:30,CK.FEAS_AB2.G10
201710,HMAN,413,A,Salı,11:40,14:30,CK.FEAS_AB2.G10
201710,HMAN,404,A,Pazartesi,09:40,12:30,CK.FEAS_AB2.G10
201710,HMAN,402,A,Salı,11:40,14:30,CK.FEAS_AB2.G10
201710,HMAN,306,A,Cuma,14:40,17:30,CK.FEAS_AB2.G10
201710,HMAN,214,A,Perşembe,09:40,12:30,CK.FEAS_AB2.G10
201710,HMAN,204,A,Perşembe,09:40,12:30,CK.FEAS_AB2.G10
201710,GARM,404,A,Salı,11:40,14:30,CK.FEAS_AB2.G10
201710,EDU,201,A,Salı,08:40,11:30,CK.FEAS_AB2.G10
201710,AVM,403,A,Çarşamba,10:40,13:30,CK.FEAS_AB2.G10
201710,AVM,310,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.G10
201710,AVM,308,A,Çarşamba,08:40,10:30,CK.FEAS_AB2.G10
201710,AVM,303,A,Cuma,10:40,12:30,CK.FEAS_AB2.G10
201710,AVM,202,A,Çarşamba,13:40,15:30,CK.FEAS_AB2.G10
201710,MGMT,302,A,Çarşamba,10:40,13:30,CK.FEAS_AB2.G01
201710,PLT,411,A,Perşembe,08:40,11:30,CK.FEAS_AB2.G01
201710,TLL,102,I,Salı,16:40,18:30,CK.FEAS_AB2.G01
201710,TLL,101,B,Perşembe,16:40,18:30,CK.FEAS_AB2.G01
201710,MİM,443,A,Cuma,10:40,12:30,CK.FEAS_AB2.G01
201710,IBUS,402,A,Çarşamba,13:40,16:30,CK.FEAS_AB2.G01
201710,HMAN,412,C,Cuma,18:40,21:30,CK.FEAS_AB2.G01
201710,HMAN,406,C,Cuma,18:40,21:30,CK.FEAS_AB2.G01
201710,HMAN,211,A,Salı,13:40,16:30,CK.FEAS_AB2.G01
201710,HMAN,110,A,Cuma,14:40,17:30,CK.FEAS_AB2.G01
201710,GARM,216,A,Pazartesi,08:40,11:30,CK.FEAS_AB2.G01
201710,ENG,301,E,Pazartesi,11:40,13:30,CK.FEAS_AB2.G01
201710,ENG,101,S,Salı,10:40,12:30,CK.FEAS_AB2.G01
201710,ENG,101,Q,Salı,08:40,10:30,CK.FEAS_AB2.G01
201710,ENG,101,AC,Çarşamba,16:40,18:30,CK.FEAS_AB2.G01
201710,ENG,101,AC,Pazartesi,16:40,18:30,CK.FEAS_AB2.G01
201710,COD,420,A,Pazartesi,13:40,16:30,CK.FEAS_AB2.G01
201710,MİM,208,A,Çarşamba,13:40,16:30,CK.FEAS_AB2.G03
201710,TLL,102,J,Pazartesi,12:40,14:30,CK.FEAS_AB2.G03
201710,TLL,101,K,Perşembe,14:40,16:30,CK.FEAS_AB2.G03
201710,TLL,101,I,Salı,16:40,18:30,CK.FEAS_AB2.G03
201710,MIS,411,A,Salı,12:40,15:30,CK.FEAS_AB2.G03
201710,HMAN,409,A,Cuma,14:40,17:30,CK.FEAS_AB2.G03
201710,HMAN,305,A,Cuma,14:40,17:30,CK.FEAS_AB2.G03
201710,GARM,472,A,Cuma,14:40,17:30,CK.FEAS_AB2.G03
201710,ENG,301,D,Pazartesi,08:40,10:30,CK.FEAS_AB2.G03
201710,ENG,301,C,Pazartesi,14:40,16:30,CK.FEAS_AB2.G03
201710,ENG,101,N,Perşembe,10:40,12:30,CK.FEAS_AB2.G03
201710,ENG,101,N,Salı,08:40,10:30,CK.FEAS_AB2.G03
201710,ENG,101,M,Perşembe,08:40,10:30,CK.FEAS_AB2.G03
201710,ENG,101,M,Salı,10:40,12:30,CK.FEAS_AB2.G03
201710,ENG,101,C,Çarşamba,16:40,18:30,CK.FEAS_AB2.G03
201710,ENG,101,C,Pazartesi,16:40,18:30,CK.FEAS_AB2.G03
201710,ENG,101,AE,Cuma,10:40,12:30,CK.FEAS_AB2.G03
201710,ENG,101,AE,Pazartesi,10:40,12:30,CK.FEAS_AB2.G03
201710,COD,403,A,Çarşamba,09:40,12:30,CK.FEAS_AB2.G03
201710,ENG,103,F,Perşembe,08:40,11:30,CK.FEAS_AB2.113
201710,SPA,101,C,Cuma,08:40,10:30,CK.FEAS_AB2.113
201710,TLL,101,S,Perşembe,16:40,18:30,CK.FEAS_AB2.113
201710,PSY,315,A,Salı,12:40,15:30,CK.FEAS_AB2.113
201710,HMAN,361,A,Pazartesi,15:40,18:30,CK.FEAS_AB2.113
201710,ENG,102,J,Cuma,16:40,18:30,CK.FEAS_AB2.113
201710,ENG,102,J,Çarşamba,15:40,17:30,CK.FEAS_AB2.113
201710,ENG,101,R,Cuma,10:40,12:30,CK.FEAS_AB2.113
201710,ENG,101,R,Çarşamba,08:40,10:30,CK.FEAS_AB2.113
201710,ENG,101,AA,Cuma,14:40,16:30,CK.FEAS_AB2.113
201710,ENG,101,AA,Çarşamba,12:40,14:30,CK.FEAS_AB2.113
201710,AVM,201,A,Çarşamba,10:40,12:30,CK.FEAS_AB2.113
201710,PLT,310,A,Pazartesi,12:40,15:30,CK.FEAS_AB2.G29
201710,ARCH,444,A,Çarşamba,10:40,12:30,CK.FEAS_AB2.G14
201710,PSY,324,A,Perşembe,09:40,10:30,CK.FEAS_AB2.G14
201710,TLL,102,G,Cuma,10:40,12:30,CK.FEAS_AB2.G14
201710,TLL,102,B,Çarşamba,08:40,10:30,CK.FEAS_AB2.G14
201710,ENG,302,D,Pazartesi,08:40,10:30,CK.FEAS_AB2.G14
201710,ENG,101,H,Cuma,08:40,10:30,CK.FEAS_AB2.G14
201710,ENG,101,H,Pazartesi,10:40,12:30,CK.FEAS_AB2.G14
201710,ENG,101,G,Çarşamba,12:40,14:30,CK.FEAS_AB2.G14
201710,ENG,101,G,Pazartesi,14:40,16:30,CK.FEAS_AB2.G14
201710,AVM,301,A,Perşembe,12:40,15:30,CK.FEAS_AB2.G14
201710,AVM,102,A,Perşembe,11:40,12:30,CK.FEAS_AB2.G14
201710,AVM,102,A,Salı,09:40,11:30,CK.FEAS_AB2.G14
201710,PLT,310,A,Salı,12:40,15:30,CK.FEAS_AB2.G29
201710,AVM,101,A,Çarşamba,08:40,11:30,CK.FEAS_AB2.129
201710,PSY,207R,C,Cuma,11:40,12:30,CK.FEAS_AB2.G13
201710,PSY,207R,B,Cuma,10:40,11:30,CK.FEAS_AB2.G13
201710,GARM,407,A,Perşembe,11:40,14:30,CK.FEAS_AB2.103
201710,GARM,110,A,Çarşamba,11:40,14:30,CK.FEAS_AB2.103
